#S 5 YB66
#UCELL 23.44 23.44 23.44 90.0000 90.0000 90.0000
#USYSTEM Cubic
#UREF Pierre Villars (Chief Editor), PAULING FILE in: Inorganic Solid Phases, SpringerMaterials (online database), Springer, Heidelberg (ed.) SpringerMaterials
#UTEMP 298.15
#C YB66 anisotropic temperature factor
#UANISO_COFF_B1 1 96 0.00038 0.00044 0.00039 0 0 0
#UANISO_COFF_B2 97 192 0.00053 0.00041 0.00040 0 0 0
#UANISO_COFF_B3 193 288 0.00048 0.00041 0.00029 0 0 0
#UANISO_COFF_B4 289 384 0.00034 0.00035 0.00027 0 0 0
#UANISO_COFF_B5 385 480 0.00045 0.00030 0.00040 0 0 0
#UANISO_COFF_B6 481 672 0.00068 0.00038 0.00038 0.00006 0.00009 0.00011
#UANISO_COFF_B7 673 864 0.00068 0.00035 0.00031 -0.00001 -0.00006 0.00007
#UANISO_COFF_B8 865 1056 0.00045 0.00042 0.00050 -0.00002 0.00020 -0.00005
#UANISO_COFF_B9 1057 1248 0.00052 0.00030 0.00076 0.00004 -0.00001 0.00005
#UANISO_COFF_B10 1249 1440 0.00117 0.00140 0.00131 -0.00037 -0.00051 -0.00059
#UANISO_COFF_B11 1441 1632 0.00215 0.00155 0.00359 -0.00027 -0.00056 0.00049
#UANISO_COFF_B12 1633 1824 0.00101 0.00032 0.00111 -0.00014 -0.00084 0.00011
#UANISO_COFF_B13 1825 1888 0.00130 0.00130 0.00130 0.00056 0.00056 0.00056    
#UANISO_COFF_Y 1889 1936 0.00051 0.00048 0.00048 0 0 0 
#C Higashi I., Kobayashi K., Tanaka T., Ishizawa Y.: Structure Refinement of YB62 and YB56 of the YB66-Type Structure. Journal of Solid State Chemistry 133 (1997) 16-20 
#C Coordinates tabulated by Xiaojiang Yu (xiaojiang@nus.edu.sg)
#N  5
#L  AtomicNumber  Fraction  X  Y  Z
B-. 1 0 0.38341 0.92402
B-. 1 0.5 0.11659 0.92402
B-. 1 0.88341 0 0.92402
B-. 1 0.11659 0 0.92402
B-. 1 0 0.92402 0.88341
B-. 1 0.5 0.57598 0.88341
B-. 1 0.92402 0.5 0.88341
B-. 1 0.07598 0.5 0.88341
B-. 1 0.5 0.42402 0.88341
B-. 1 0 0.07598 0.88341
B-. 1 0.57598 0 0.88341
B-. 1 0.42402 0 0.88341
B-. 1 0.5 0.92402 0.61659
B-. 1 0 0.57598 0.61659
B-. 1 0.57598 0.5 0.61659
B-. 1 0.42402 0.5 0.61659
B-. 1 0 0.42402 0.61659
B-. 1 0.5 0.07598 0.61659
B-. 1 0.92402 0 0.61659
B-. 1 0.07598 0 0.61659
B-. 1 0 0.88341 0.57598
B-. 1 0.5 0.61659 0.57598
B-. 1 0.88341 0.5 0.57598
B-. 1 0.11659 0.5 0.57598
B-. 1 0.5 0.38341 0.57598
B-. 1 0 0.11659 0.57598
B-. 1 0.61659 0 0.57598
B-. 1 0.38341 0 0.57598
B-. 1 0.88341 0.92402 0.5
B-. 1 0.11659 0.92402 0.5
B-. 1 0.57598 0.88341 0.5
B-. 1 0.42402 0.88341 0.5
B-. 1 0.92402 0.61659 0.5
B-. 1 0.07598 0.61659 0.5
B-. 1 0.61659 0.57598 0.5
B-. 1 0.38341 0.57598 0.5
B-. 1 0.61659 0.42402 0.5
B-. 1 0.38341 0.42402 0.5
B-. 1 0.92402 0.38341 0.5
B-. 1 0.07598 0.38341 0.5
B-. 1 0.57598 0.11659 0.5
B-. 1 0.42402 0.11659 0.5
B-. 1 0.88341 0.07598 0.5
B-. 1 0.11659 0.07598 0.5
B-. 1 0 0.88341 0.42402
B-. 1 0.5 0.61659 0.42402
B-. 1 0.88341 0.5 0.42402
B-. 1 0.11659 0.5 0.42402
B-. 1 0.5 0.38341 0.42402
B-. 1 0 0.11659 0.42402
B-. 1 0.61659 0 0.42402
B-. 1 0.38341 0 0.42402
B-. 1 0.5 0.92402 0.38341
B-. 1 0 0.57598 0.38341
B-. 1 0.57598 0.5 0.38341
B-. 1 0.42402 0.5 0.38341
B-. 1 0 0.42402 0.38341
B-. 1 0.5 0.07598 0.38341
B-. 1 0.92402 0 0.38341
B-. 1 0.07598 0 0.38341
B-. 1 0 0.92402 0.11659
B-. 1 0.5 0.57598 0.11659
B-. 1 0.92402 0.5 0.11659
B-. 1 0.07598 0.5 0.11659
B-. 1 0.5 0.42402 0.11659
B-. 1 0 0.07598 0.11659
B-. 1 0.57598 0 0.11659
B-. 1 0.42402 0 0.11659
B-. 1 0.5 0.88341 0.07598
B-. 1 0 0.61659 0.07598
B-. 1 0.61659 0.5 0.07598
B-. 1 0.38341 0.5 0.07598
B-. 1 0 0.38341 0.07598
B-. 1 0.5 0.11659 0.07598
B-. 1 0.88341 0 0.07598
B-. 1 0.11659 0 0.07598
B-. 1 0.61659 0.92402 0
B-. 1 0.38341 0.92402 0
B-. 1 0.92402 0.88341 0
B-. 1 0.07598 0.88341 0
B-. 1 0.57598 0.61659 0
B-. 1 0.42402 0.61659 0
B-. 1 0.88341 0.57598 0
B-. 1 0.11659 0.57598 0
B-. 1 0.88341 0.42402 0
B-. 1 0.11659 0.42402 0
B-. 1 0.57598 0.38341 0
B-. 1 0.42402 0.38341 0
B-. 1 0.92402 0.11659 0
B-. 1 0.07598 0.11659 0
B-. 1 0.61659 0.07598 0
B-. 1 0.38341 0.07598 0
B-. 1 0.5 0.81855 0.96111
B-. 1 0 0.68145 0.96111
B-. 1 0.68145 0.5 0.96111
B-. 1 0.31855 0.5 0.96111
B-. 1 0 0.31855 0.96111
B-. 1 0.5 0.18145 0.96111
B-. 1 0.81855 0 0.96111
B-. 1 0.18145 0 0.96111
B-. 1 0 0.96111 0.81855
B-. 1 0.5 0.53889 0.81855
B-. 1 0.96111 0.5 0.81855
B-. 1 0.03889 0.5 0.81855
B-. 1 0.5 0.46111 0.81855
B-. 1 0 0.03889 0.81855
B-. 1 0.53889 0 0.81855
B-. 1 0.46111 0 0.81855
B-. 1 0.5 0.96111 0.68145
B-. 1 0 0.53889 0.68145
B-. 1 0.53889 0.5 0.68145
B-. 1 0.46111 0.5 0.68145
B-. 1 0 0.46111 0.68145
B-. 1 0.5 0.03889 0.68145
B-. 1 0.96111 0 0.68145
B-. 1 0.03889 0 0.68145
B-. 1 0 0.81855 0.53889
B-. 1 0.5 0.68145 0.53889
B-. 1 0.81855 0.5 0.53889
B-. 1 0.18145 0.5 0.53889
B-. 1 0.5 0.31855 0.53889
B-. 1 0 0.18145 0.53889
B-. 1 0.68145 0 0.53889
B-. 1 0.31855 0 0.53889
B-. 1 0.81855 0.96111 0.5
B-. 1 0.18145 0.96111 0.5
B-. 1 0.53889 0.81855 0.5
B-. 1 0.46111 0.81855 0.5
B-. 1 0.96111 0.68145 0.5
B-. 1 0.03889 0.68145 0.5
B-. 1 0.68145 0.53889 0.5
B-. 1 0.31855 0.53889 0.5
B-. 1 0.68145 0.46111 0.5
B-. 1 0.31855 0.46111 0.5
B-. 1 0.96111 0.31855 0.5
B-. 1 0.03889 0.31855 0.5
B-. 1 0.53889 0.18145 0.5
B-. 1 0.46111 0.18145 0.5
B-. 1 0.81855 0.03889 0.5
B-. 1 0.18145 0.03889 0.5
B-. 1 0 0.81855 0.46111
B-. 1 0.5 0.68145 0.46111
B-. 1 0.81855 0.5 0.46111
B-. 1 0.18145 0.5 0.46111
B-. 1 0.5 0.31855 0.46111
B-. 1 0 0.18145 0.46111
B-. 1 0.68145 0 0.46111
B-. 1 0.31855 0 0.46111
B-. 1 0.5 0.96111 0.31855
B-. 1 0 0.53889 0.31855
B-. 1 0.53889 0.5 0.31855
B-. 1 0.46111 0.5 0.31855
B-. 1 0 0.46111 0.31855
B-. 1 0.5 0.03889 0.31855
B-. 1 0.96111 0 0.31855
B-. 1 0.03889 0 0.31855
B-. 1 0 0.96111 0.18145
B-. 1 0.5 0.53889 0.18145
B-. 1 0.96111 0.5 0.18145
B-. 1 0.03889 0.5 0.18145
B-. 1 0.5 0.46111 0.18145
B-. 1 0 0.03889 0.18145
B-. 1 0.53889 0 0.18145
B-. 1 0.46111 0 0.18145
B-. 1 0.5 0.81855 0.03889
B-. 1 0 0.68145 0.03889
B-. 1 0.68145 0.5 0.03889
B-. 1 0.31855 0.5 0.03889
B-. 1 0 0.31855 0.03889
B-. 1 0.5 0.18145 0.03889
B-. 1 0.81855 0 0.03889
B-. 1 0.18145 0 0.03889
B-. 1 0.68145 0.96111 0
B-. 1 0.31855 0.96111 0
B-. 1 0.96111 0.81855 0
B-. 1 0.03889 0.81855 0
B-. 1 0.53889 0.68145 0
B-. 1 0.46111 0.68145 0
B-. 1 0.81855 0.53889 0
B-. 1 0.18145 0.53889 0
B-. 1 0.81855 0.46111 0
B-. 1 0.18145 0.46111 0
B-. 1 0.53889 0.31855 0
B-. 1 0.46111 0.31855 0
B-. 1 0.96111 0.18145 0
B-. 1 0.03889 0.18145 0
B-. 1 0.68145 0.03889 0
B-. 1 0.31855 0.03889 0
B-. 1 0.5 0.75812 0.85165
B-. 1 0 0.74188 0.85165
B-. 1 0.74188 0.5 0.85165
B-. 1 0.25812 0.5 0.85165
B-. 1 0 0.25812 0.85165
B-. 1 0.5 0.24188 0.85165
B-. 1 0.75812 0 0.85165
B-. 1 0.24188 0 0.85165
B-. 1 0 0.85165 0.75812
B-. 1 0.5 0.64835 0.75812
B-. 1 0.85165 0.5 0.75812
B-. 1 0.14835 0.5 0.75812
B-. 1 0.5 0.35165 0.75812
B-. 1 0 0.14835 0.75812
B-. 1 0.64835 0 0.75812
B-. 1 0.35165 0 0.75812
B-. 1 0.5 0.85165 0.74188
B-. 1 0 0.64835 0.74188
B-. 1 0.64835 0.5 0.74188
B-. 1 0.35165 0.5 0.74188
B-. 1 0 0.35165 0.74188
B-. 1 0.5 0.14835 0.74188
B-. 1 0.85165 0 0.74188
B-. 1 0.14835 0 0.74188
B-. 1 0 0.75812 0.64835
B-. 1 0.5 0.74188 0.64835
B-. 1 0.75812 0.5 0.64835
B-. 1 0.24188 0.5 0.64835
B-. 1 0.5 0.25812 0.64835
B-. 1 0 0.24188 0.64835
B-. 1 0.74188 0 0.64835
B-. 1 0.25812 0 0.64835
B-. 1 0.75812 0.85165 0.5
B-. 1 0.24188 0.85165 0.5
B-. 1 0.64835 0.75812 0.5
B-. 1 0.35165 0.75812 0.5
B-. 1 0.85165 0.74188 0.5
B-. 1 0.14835 0.74188 0.5
B-. 1 0.74188 0.64835 0.5
B-. 1 0.25812 0.64835 0.5
B-. 1 0.74188 0.35165 0.5
B-. 1 0.25812 0.35165 0.5
B-. 1 0.85165 0.25812 0.5
B-. 1 0.14835 0.25812 0.5
B-. 1 0.64835 0.24188 0.5
B-. 1 0.35165 0.24188 0.5
B-. 1 0.75812 0.14835 0.5
B-. 1 0.24188 0.14835 0.5
B-. 1 0 0.75812 0.35165
B-. 1 0.5 0.74188 0.35165
B-. 1 0.75812 0.5 0.35165
B-. 1 0.24188 0.5 0.35165
B-. 1 0.5 0.25812 0.35165
B-. 1 0 0.24188 0.35165
B-. 1 0.74188 0 0.35165
B-. 1 0.25812 0 0.35165
B-. 1 0.5 0.85165 0.25812
B-. 1 0 0.64835 0.25812
B-. 1 0.64835 0.5 0.25812
B-. 1 0.35165 0.5 0.25812
B-. 1 0 0.35165 0.25812
B-. 1 0.5 0.14835 0.25812
B-. 1 0.85165 0 0.25812
B-. 1 0.14835 0 0.25812
B-. 1 0 0.85165 0.24188
B-. 1 0.5 0.64835 0.24188
B-. 1 0.85165 0.5 0.24188
B-. 1 0.14835 0.5 0.24188
B-. 1 0.5 0.35165 0.24188
B-. 1 0 0.14835 0.24188
B-. 1 0.64835 0 0.24188
B-. 1 0.35165 0 0.24188
B-. 1 0.5 0.75812 0.14835
B-. 1 0 0.74188 0.14835
B-. 1 0.74188 0.5 0.14835
B-. 1 0.25812 0.5 0.14835
B-. 1 0 0.25812 0.14835
B-. 1 0.5 0.24188 0.14835
B-. 1 0.75812 0 0.14835
B-. 1 0.24188 0 0.14835
B-. 1 0.74188 0.85165 0
B-. 1 0.25812 0.85165 0
B-. 1 0.85165 0.75812 0
B-. 1 0.14835 0.75812 0
B-. 1 0.64835 0.74188 0
B-. 1 0.35165 0.74188 0
B-. 1 0.75812 0.64835 0
B-. 1 0.24188 0.64835 0
B-. 1 0.75812 0.35165 0
B-. 1 0.24188 0.35165 0
B-. 1 0.64835 0.25812 0
B-. 1 0.35165 0.25812 0
B-. 1 0.85165 0.24188 0
B-. 1 0.14835 0.24188 0
B-. 1 0.74188 0.14835 0
B-. 1 0.25812 0.14835 0
B-. 1 0 0.81407 0.82814
B-. 1 0.5 0.68593 0.82814
B-. 1 0.81407 0.5 0.82814
B-. 1 0.18593 0.5 0.82814
B-. 1 0.5 0.31407 0.82814
B-. 1 0 0.18593 0.82814
B-. 1 0.68593 0 0.82814
B-. 1 0.31407 0 0.82814
B-. 1 0.5 0.82814 0.81407
B-. 1 0 0.67186 0.81407
B-. 1 0.67186 0.5 0.81407
B-. 1 0.32814 0.5 0.81407
B-. 1 0 0.32814 0.81407
B-. 1 0.5 0.17186 0.81407
B-. 1 0.82814 0 0.81407
B-. 1 0.17186 0 0.81407
B-. 1 0 0.82814 0.68593
B-. 1 0.5 0.67186 0.68593
B-. 1 0.82814 0.5 0.68593
B-. 1 0.17186 0.5 0.68593
B-. 1 0.5 0.32814 0.68593
B-. 1 0 0.17186 0.68593
B-. 1 0.67186 0 0.68593
B-. 1 0.32814 0 0.68593
B-. 1 0.5 0.81407 0.67186
B-. 1 0 0.68593 0.67186
B-. 1 0.68593 0.5 0.67186
B-. 1 0.31407 0.5 0.67186
B-. 1 0 0.31407 0.67186
B-. 1 0.5 0.18593 0.67186
B-. 1 0.81407 0 0.67186
B-. 1 0.18593 0 0.67186
B-. 1 0.68593 0.82814 0.5
B-. 1 0.31407 0.82814 0.5
B-. 1 0.82814 0.81407 0.5
B-. 1 0.17186 0.81407 0.5
B-. 1 0.67186 0.68593 0.5
B-. 1 0.32814 0.68593 0.5
B-. 1 0.81407 0.67186 0.5
B-. 1 0.18593 0.67186 0.5
B-. 1 0.81407 0.32814 0.5
B-. 1 0.18593 0.32814 0.5
B-. 1 0.67186 0.31407 0.5
B-. 1 0.32814 0.31407 0.5
B-. 1 0.82814 0.18593 0.5
B-. 1 0.17186 0.18593 0.5
B-. 1 0.68593 0.17186 0.5
B-. 1 0.31407 0.17186 0.5
B-. 1 0.5 0.81407 0.32814
B-. 1 0 0.68593 0.32814
B-. 1 0.68593 0.5 0.32814
B-. 1 0.31407 0.5 0.32814
B-. 1 0 0.31407 0.32814
B-. 1 0.5 0.18593 0.32814
B-. 1 0.81407 0 0.32814
B-. 1 0.18593 0 0.32814
B-. 1 0 0.82814 0.31407
B-. 1 0.5 0.67186 0.31407
B-. 1 0.82814 0.5 0.31407
B-. 1 0.17186 0.5 0.31407
B-. 1 0.5 0.32814 0.31407
B-. 1 0 0.17186 0.31407
B-. 1 0.67186 0 0.31407
B-. 1 0.32814 0 0.31407
B-. 1 0.5 0.82814 0.18593
B-. 1 0 0.67186 0.18593
B-. 1 0.67186 0.5 0.18593
B-. 1 0.32814 0.5 0.18593
B-. 1 0 0.32814 0.18593
B-. 1 0.5 0.17186 0.18593
B-. 1 0.82814 0 0.18593
B-. 1 0.17186 0 0.18593
B-. 1 0 0.81407 0.17186
B-. 1 0.5 0.68593 0.17186
B-. 1 0.81407 0.5 0.17186
B-. 1 0.18593 0.5 0.17186
B-. 1 0.5 0.31407 0.17186
B-. 1 0 0.18593 0.17186
B-. 1 0.68593 0 0.17186
B-. 1 0.31407 0 0.17186
B-. 1 0.81407 0.82814 0
B-. 1 0.18593 0.82814 0
B-. 1 0.67186 0.81407 0
B-. 1 0.32814 0.81407 0
B-. 1 0.82814 0.68593 0
B-. 1 0.17186 0.68593 0
B-. 1 0.68593 0.67186 0
B-. 1 0.31407 0.67186 0
B-. 1 0.68593 0.32814 0
B-. 1 0.31407 0.32814 0
B-. 1 0.82814 0.31407 0
B-. 1 0.17186 0.31407 0
B-. 1 0.67186 0.18593 0
B-. 1 0.32814 0.18593 0
B-. 1 0.81407 0.17186 0
B-. 1 0.18593 0.17186 0
B-. 1 0.85973 0.87837 0.96155
B-. 1 0.14027 0.87837 0.96155
B-. 1 0.62163 0.85973 0.96155
B-. 1 0.37837 0.85973 0.96155
B-. 1 0.87837 0.64027 0.96155
B-. 1 0.12163 0.64027 0.96155
B-. 1 0.64027 0.62163 0.96155
B-. 1 0.35973 0.62163 0.96155
B-. 1 0.64027 0.37837 0.96155
B-. 1 0.35973 0.37837 0.96155
B-. 1 0.87837 0.35973 0.96155
B-. 1 0.12163 0.35973 0.96155
B-. 1 0.62163 0.14027 0.96155
B-. 1 0.37837 0.14027 0.96155
B-. 1 0.85973 0.12163 0.96155
B-. 1 0.14027 0.12163 0.96155
B-. 1 0.64027 0.96155 0.87837
B-. 1 0.35973 0.96155 0.87837
B-. 1 0.96155 0.85973 0.87837
B-. 1 0.03845 0.85973 0.87837
B-. 1 0.53845 0.64027 0.87837
B-. 1 0.46155 0.64027 0.87837
B-. 1 0.85973 0.53845 0.87837
B-. 1 0.14027 0.53845 0.87837
B-. 1 0.85973 0.46155 0.87837
B-. 1 0.14027 0.46155 0.87837
B-. 1 0.53845 0.35973 0.87837
B-. 1 0.46155 0.35973 0.87837
B-. 1 0.96155 0.14027 0.87837
B-. 1 0.03845 0.14027 0.87837
B-. 1 0.64027 0.03845 0.87837
B-. 1 0.35973 0.03845 0.87837
B-. 1 0.87837 0.96155 0.85973
B-. 1 0.12163 0.96155 0.85973
B-. 1 0.53845 0.87837 0.85973
B-. 1 0.46155 0.87837 0.85973
B-. 1 0.96155 0.62163 0.85973
B-. 1 0.03845 0.62163 0.85973
B-. 1 0.62163 0.53845 0.85973
B-. 1 0.37837 0.53845 0.85973
B-. 1 0.62163 0.46155 0.85973
B-. 1 0.37837 0.46155 0.85973
B-. 1 0.96155 0.37837 0.85973
B-. 1 0.03845 0.37837 0.85973
B-. 1 0.53845 0.12163 0.85973
B-. 1 0.46155 0.12163 0.85973
B-. 1 0.87837 0.03845 0.85973
B-. 1 0.12163 0.03845 0.85973
B-. 1 0.62163 0.96155 0.64027
B-. 1 0.37837 0.96155 0.64027
B-. 1 0.96155 0.87837 0.64027
B-. 1 0.03845 0.87837 0.64027
B-. 1 0.53845 0.62163 0.64027
B-. 1 0.46155 0.62163 0.64027
B-. 1 0.87837 0.53845 0.64027
B-. 1 0.12163 0.53845 0.64027
B-. 1 0.87837 0.46155 0.64027
B-. 1 0.12163 0.46155 0.64027
B-. 1 0.53845 0.37837 0.64027
B-. 1 0.46155 0.37837 0.64027
B-. 1 0.96155 0.12163 0.64027
B-. 1 0.03845 0.12163 0.64027
B-. 1 0.62163 0.03845 0.64027
B-. 1 0.37837 0.03845 0.64027
B-. 1 0.85973 0.96155 0.62163
B-. 1 0.14027 0.96155 0.62163
B-. 1 0.53845 0.85973 0.62163
B-. 1 0.46155 0.85973 0.62163
B-. 1 0.96155 0.64027 0.62163
B-. 1 0.03845 0.64027 0.62163
B-. 1 0.64027 0.53845 0.62163
B-. 1 0.35973 0.53845 0.62163
B-. 1 0.64027 0.46155 0.62163
B-. 1 0.35973 0.46155 0.62163
B-. 1 0.96155 0.35973 0.62163
B-. 1 0.03845 0.35973 0.62163
B-. 1 0.53845 0.14027 0.62163
B-. 1 0.46155 0.14027 0.62163
B-. 1 0.85973 0.03845 0.62163
B-. 1 0.14027 0.03845 0.62163
B-. 1 0.64027 0.87837 0.53845
B-. 1 0.35973 0.87837 0.53845
B-. 1 0.87837 0.85973 0.53845
B-. 1 0.12163 0.85973 0.53845
B-. 1 0.62163 0.64027 0.53845
B-. 1 0.37837 0.64027 0.53845
B-. 1 0.85973 0.62163 0.53845
B-. 1 0.14027 0.62163 0.53845
B-. 1 0.85973 0.37837 0.53845
B-. 1 0.14027 0.37837 0.53845
B-. 1 0.62163 0.35973 0.53845
B-. 1 0.37837 0.35973 0.53845
B-. 1 0.87837 0.14027 0.53845
B-. 1 0.12163 0.14027 0.53845
B-. 1 0.64027 0.12163 0.53845
B-. 1 0.35973 0.12163 0.53845
B-. 1 0.64027 0.87837 0.46155
B-. 1 0.35973 0.87837 0.46155
B-. 1 0.87837 0.85973 0.46155
B-. 1 0.12163 0.85973 0.46155
B-. 1 0.62163 0.64027 0.46155
B-. 1 0.37837 0.64027 0.46155
B-. 1 0.85973 0.62163 0.46155
B-. 1 0.14027 0.62163 0.46155
B-. 1 0.85973 0.37837 0.46155
B-. 1 0.14027 0.37837 0.46155
B-. 1 0.62163 0.35973 0.46155
B-. 1 0.37837 0.35973 0.46155
B-. 1 0.87837 0.14027 0.46155
B-. 1 0.12163 0.14027 0.46155
B-. 1 0.64027 0.12163 0.46155
B-. 1 0.35973 0.12163 0.46155
B-. 1 0.85973 0.96155 0.37837
B-. 1 0.14027 0.96155 0.37837
B-. 1 0.53845 0.85973 0.37837
B-. 1 0.46155 0.85973 0.37837
B-. 1 0.96155 0.64027 0.37837
B-. 1 0.03845 0.64027 0.37837
B-. 1 0.64027 0.53845 0.37837
B-. 1 0.35973 0.53845 0.37837
B-. 1 0.64027 0.46155 0.37837
B-. 1 0.35973 0.46155 0.37837
B-. 1 0.96155 0.35973 0.37837
B-. 1 0.03845 0.35973 0.37837
B-. 1 0.53845 0.14027 0.37837
B-. 1 0.46155 0.14027 0.37837
B-. 1 0.85973 0.03845 0.37837
B-. 1 0.14027 0.03845 0.37837
B-. 1 0.62163 0.96155 0.35973
B-. 1 0.37837 0.96155 0.35973
B-. 1 0.96155 0.87837 0.35973
B-. 1 0.03845 0.87837 0.35973
B-. 1 0.53845 0.62163 0.35973
B-. 1 0.46155 0.62163 0.35973
B-. 1 0.87837 0.53845 0.35973
B-. 1 0.12163 0.53845 0.35973
B-. 1 0.87837 0.46155 0.35973
B-. 1 0.12163 0.46155 0.35973
B-. 1 0.53845 0.37837 0.35973
B-. 1 0.46155 0.37837 0.35973
B-. 1 0.96155 0.12163 0.35973
B-. 1 0.03845 0.12163 0.35973
